"run","Winner"
6626,"Spy"
6628,"empty"
6628,"Resistance"
6630,"empty"
6630,"Spy"
6632,"empty"
6632,"Spy"
6634,"empty"
6634,"Resistance"
6636,"empty"
6636,"Resistance"
6638,"empty"
6638,"Spy"
6640,"empty"
6640,"Spy"
6642,"empty"
6642,"Spy"
6644,"empty"
6644,"Spy"
6646,"empty"
6646,"Resistance"
6648,"empty"
6648,"Resistance"
6650,"empty"
6650,"Spy"
6652,"empty"
6652,"Resistance"
6654,"empty"
6654,"Resistance"
6656,"empty"
6656,"Spy"
6658,"empty"
6658,"Spy"
6660,"empty"
6660,"Resistance"
6662,"empty"
6662,"Spy"
6664,"empty"
6664,"Resistance"
6666,"empty"
6666,"Spy"
6668,"empty"
6668,"Spy"
6670,"empty"
6670,"Spy"
6672,"empty"
6672,"Spy"
6674,"empty"
6674,"Resistance"
6676,"empty"
6676,"Resistance"
6678,"empty"
6678,"Resistance"
6680,"empty"
6680,"Resistance"
6682,"empty"
6682,"Resistance"
6684,"empty"
6684,"Spy"
6686,"empty"
6686,"Resistance"
6688,"empty"
6688,"Resistance"
6690,"empty"
6690,"Spy"
6692,"empty"
6692,"Spy"
6694,"empty"
6694,"Spy"
6696,"empty"
6696,"Spy"
6698,"empty"
6698,"Spy"
6700,"empty"
6700,"Resistance"
6702,"empty"
6702,"Resistance"
6704,"empty"
6704,"Spy"
6706,"empty"
6706,"Resistance"
6708,"empty"
6708,"Spy"
6710,"empty"
6710,"Resistance"
6712,"empty"
6712,"Resistance"
6714,"empty"
6714,"Spy"
6716,"empty"
6716,"Spy"
6718,"empty"
6718,"Spy"
6720,"empty"
6720,"Resistance"
6722,"empty"
6722,"Spy"
6724,"empty"
6724,"Spy"
6726,"empty"
6726,"Resistance"
6728,"empty"
6728,"Spy"
6730,"empty"
6730,"Spy"
6732,"empty"
6732,"Spy"
6734,"empty"
6734,"Spy"
6736,"empty"
6736,"Resistance"
6738,"empty"
6738,"Spy"
6740,"empty"
6740,"Spy"
6742,"empty"
6742,"Resistance"
6744,"empty"
6744,"Spy"
6746,"empty"
6746,"Spy"
6748,"empty"
6748,"Spy"
6750,"empty"
6750,"Spy"
6752,"empty"
6752,"Resistance"
6754,"empty"
6754,"Spy"
6756,"empty"
6756,"Spy"
6758,"empty"
6758,"Spy"
6760,"empty"
6760,"Spy"
6762,"empty"
6762,"Spy"
6764,"empty"
6764,"Spy"
6766,"empty"
6766,"Spy"
6768,"empty"
6768,"Spy"
6770,"empty"
6770,"Resistance"
6772,"empty"
6772,"Spy"
6774,"empty"
6774,"Spy"
6776,"empty"
6776,"Spy"
6778,"empty"
6778,"Resistance"
6780,"empty"
6780,"Spy"
6782,"empty"
6782,"Spy"
6784,"empty"
6784,"Spy"
6786,"empty"
6786,"Spy"
6788,"empty"
6788,"Resistance"
6790,"empty"
6790,"Spy"
6792,"empty"
6792,"Spy"
6794,"empty"
6794,"Resistance"
6796,"empty"
6796,"Spy"
6798,"empty"
6798,"Spy"
6800,"empty"
6800,"Resistance"
6802,"empty"
6802,"Resistance"
6804,"empty"
6804,"Spy"
6806,"empty"
6806,"Resistance"
6808,"empty"
6808,"Spy"
6810,"empty"
6810,"Spy"
6812,"empty"
6812,"Resistance"
6814,"empty"
6814,"Spy"
6816,"empty"
6816,"Spy"
6818,"empty"
6818,"Spy"
6820,"empty"
6820,"Spy"
6822,"empty"
6822,"Resistance"
6824,"empty"
6824,"Spy"
6826,"empty"
6826,"Spy"
6828,"empty"
6828,"Spy"
6830,"empty"
6830,"Spy"
6832,"empty"
6832,"Spy"
6834,"empty"
6834,"Resistance"
6836,"empty"
6836,"Spy"
6838,"empty"
6838,"Resistance"
6840,"empty"
6840,"Resistance"
6842,"empty"
6842,"Resistance"
6844,"empty"
6844,"Spy"
6846,"empty"
6846,"Spy"
6848,"empty"
6848,"Spy"
6850,"empty"
6850,"Resistance"
6852,"empty"
6852,"Resistance"
6854,"empty"
6854,"Spy"
6856,"empty"
6856,"Resistance"
6858,"empty"
6858,"Resistance"
6860,"empty"
6860,"Spy"
6862,"empty"
6862,"Spy"
6864,"empty"
6864,"Spy"
6866,"empty"
6866,"Resistance"
6868,"empty"
6868,"Spy"
6870,"empty"
6870,"Spy"
6872,"empty"
6872,"Resistance"
6874,"empty"
6874,"Resistance"
6876,"empty"
6876,"Spy"
6878,"empty"
6878,"Spy"
6880,"empty"
6880,"Resistance"
6882,"empty"
6882,"Resistance"
6884,"empty"
6884,"Spy"
6886,"empty"
6886,"Spy"
6888,"empty"
6888,"Spy"
6890,"empty"
6890,"Resistance"
6892,"empty"
6892,"Spy"
6894,"empty"
6894,"Resistance"
6896,"empty"
6896,"Spy"
6898,"empty"
6898,"Resistance"
6900,"empty"
6900,"Spy"
6902,"empty"
6902,"Spy"
6904,"empty"
6904,"Spy"
6906,"empty"
6906,"Spy"
6908,"empty"
6908,"Spy"
6910,"empty"
6910,"Resistance"
6912,"empty"
6912,"Resistance"
6914,"empty"
6914,"Resistance"
6916,"empty"
6916,"Resistance"
6918,"empty"
6918,"Spy"
6920,"empty"
6920,"Resistance"
6922,"empty"
6922,"Resistance"
6924,"empty"
6924,"Spy"
6926,"empty"
6926,"Resistance"
6928,"empty"
6928,"Resistance"
6930,"empty"
6930,"Resistance"
6932,"empty"
6932,"Resistance"
6934,"empty"
6934,"Spy"
6936,"empty"
6936,"Spy"
6938,"empty"
6938,"Resistance"
6940,"empty"
6940,"Resistance"
6942,"empty"
6942,"Resistance"
6944,"empty"
6944,"Spy"
6946,"empty"
6946,"Spy"
6948,"empty"
6948,"Spy"
6950,"empty"
6950,"Spy"
6952,"empty"
6952,"Spy"
6954,"empty"
6954,"Resistance"
6956,"empty"
6956,"Spy"
6958,"empty"
6958,"Spy"
6960,"empty"
6960,"Spy"
6962,"empty"
6962,"Resistance"
6964,"empty"
6964,"Spy"
6966,"empty"
6966,"Spy"
6968,"empty"
6968,"Spy"
6970,"empty"
6970,"Resistance"
6972,"empty"
6972,"Spy"
6974,"empty"
6974,"Spy"
6976,"empty"
6976,"Spy"
6978,"empty"
6978,"Spy"
6980,"empty"
6980,"Spy"
6982,"empty"
6982,"Spy"
6984,"empty"
6984,"Resistance"
6986,"empty"
6986,"Resistance"
6988,"empty"
6988,"Resistance"
6990,"empty"
6990,"Spy"
6992,"empty"
6992,"Spy"
6994,"empty"
6994,"Spy"
6996,"empty"
6996,"Resistance"
6998,"empty"
6998,"Spy"
7000,"empty"
7000,"Spy"
7002,"empty"
7002,"Resistance"
7004,"empty"
7004,"Resistance"
7006,"empty"
7006,"Spy"
7008,"empty"
7008,"Resistance"
7010,"empty"
7010,"Resistance"
7012,"empty"
7012,"Resistance"
7014,"empty"
7014,"Resistance"
7016,"empty"
7016,"Spy"
7018,"empty"
7018,"Resistance"
7020,"empty"
7020,"Spy"
7022,"empty"
7022,"Spy"
7024,"empty"
7024,"Resistance"
7026,"empty"
7026,"Spy"
7028,"empty"
7028,"Spy"
7030,"empty"
7030,"Spy"
7032,"empty"
7032,"Spy"
7034,"empty"
7034,"Spy"
7036,"empty"
7036,"Resistance"
7038,"empty"
7038,"Resistance"
7040,"empty"
7040,"Spy"
7042,"empty"
7042,"Resistance"
7044,"empty"
7044,"Spy"
7046,"empty"
7046,"Resistance"
7048,"empty"
7048,"Spy"
7050,"empty"
7050,"Resistance"
7052,"empty"
7052,"Spy"
7054,"empty"
7054,"Spy"
7056,"empty"
7056,"Spy"
7058,"empty"
7058,"Spy"
7060,"empty"
7060,"Resistance"
7062,"empty"
7062,"Resistance"
7064,"empty"
7064,"Resistance"
7066,"empty"
7066,"Resistance"
7068,"empty"
7068,"Spy"
7070,"empty"
7070,"Spy"
7072,"empty"
7072,"Spy"
7074,"empty"
7074,"Spy"
7076,"empty"
7076,"Spy"
7078,"empty"
7078,"Resistance"
7080,"empty"
7080,"Spy"
7082,"empty"
7082,"Resistance"
7084,"empty"
7084,"Spy"
7086,"empty"
7086,"Spy"
7088,"empty"
7088,"Spy"
7090,"empty"
7090,"Spy"
7092,"empty"
7092,"Spy"
7094,"empty"
7094,"Resistance"
7096,"empty"
7096,"Resistance"
7098,"empty"
7098,"Spy"
7100,"empty"
7100,"Spy"
7102,"empty"
7102,"Spy"
7104,"empty"
7104,"Spy"
7106,"empty"
7106,"Spy"
7108,"empty"
7108,"Resistance"
7110,"empty"
7110,"Resistance"
7112,"empty"
7112,"Spy"
7114,"empty"
7114,"Spy"
7116,"empty"
7116,"Resistance"
7118,"empty"
7118,"Spy"
7120,"empty"
7120,"Spy"
7122,"empty"
7122,"Spy"
7124,"empty"
7124,"Spy"
7126,"empty"
7126,"Spy"
7128,"empty"
7128,"Spy"
7130,"empty"
7130,"Spy"
7132,"empty"
7132,"Resistance"
7134,"empty"
7134,"Spy"
7136,"empty"
7136,"Spy"
7138,"empty"
7138,"Resistance"
7140,"empty"
7140,"Resistance"
7142,"empty"
7142,"Spy"
7144,"empty"
7144,"Resistance"
7146,"empty"
7146,"Spy"
7148,"empty"
7148,"Spy"
7150,"empty"
7150,"Spy"
7152,"empty"
7152,"Spy"
7154,"empty"
7154,"Resistance"
7156,"empty"
7156,"Spy"
7158,"empty"
7158,"Spy"
7160,"empty"
7160,"Resistance"
7162,"empty"
7162,"Spy"
7164,"empty"
7164,"Spy"
7166,"empty"
7166,"Spy"
7168,"empty"
7168,"Spy"
7170,"empty"
7170,"Resistance"
7172,"empty"
7172,"Resistance"
7174,"empty"
7174,"Spy"
7176,"empty"
7176,"Resistance"
7178,"empty"
7178,"Spy"
7180,"empty"
7180,"Resistance"
7182,"empty"
7182,"Spy"
7184,"empty"
7184,"Resistance"
7186,"empty"
7186,"Resistance"
7188,"empty"
7188,"Resistance"
7190,"empty"
7190,"Resistance"
7192,"empty"
7192,"Spy"
7194,"empty"
7194,"Spy"
7196,"empty"
7196,"Spy"
7198,"empty"
7198,"Spy"
7200,"empty"
7200,"Spy"
7202,"empty"
7202,"Resistance"
7204,"empty"
7204,"Resistance"
7206,"empty"
7206,"Spy"
7208,"empty"
7208,"Resistance"
7210,"empty"
7210,"Resistance"
7212,"empty"
7212,"Spy"
7214,"empty"
7214,"Resistance"
7216,"empty"
7216,"Spy"
7218,"empty"
7218,"Spy"
7220,"empty"
7220,"Spy"
7222,"empty"
7222,"Resistance"
7224,"empty"
7224,"Spy"
7226,"empty"
7226,"Spy"
7228,"empty"
7228,"Spy"
7230,"empty"
7230,"Spy"
7232,"empty"
7232,"Spy"
7234,"empty"
7234,"Resistance"
7236,"empty"
7236,"Spy"
7238,"empty"
7238,"Spy"
7240,"empty"
7240,"Spy"
7242,"empty"
7242,"Spy"
7244,"empty"
7244,"Resistance"
7246,"empty"
7246,"Spy"
7248,"empty"
7248,"Resistance"
7250,"empty"
7250,"Spy"
7252,"empty"
7252,"Spy"
7254,"empty"
7254,"Spy"
7256,"empty"
7256,"Resistance"
7258,"empty"
7258,"Resistance"
7260,"empty"
7260,"Spy"
7262,"empty"
7262,"Spy"
7264,"empty"
7264,"Spy"
7266,"empty"
7266,"Spy"
7268,"empty"
7268,"Spy"
7270,"empty"
7270,"Spy"
7272,"empty"
7272,"Spy"
7274,"empty"
7274,"Spy"
7276,"empty"
7276,"Resistance"
7278,"empty"
7278,"Resistance"
7280,"empty"
7280,"Spy"
7282,"empty"
7282,"Spy"
7284,"empty"
7284,"Spy"
7286,"empty"
7286,"Spy"
7288,"empty"
7288,"Resistance"
7290,"empty"
7290,"Spy"
7292,"empty"
7292,"Spy"
7294,"empty"
7294,"Spy"
7296,"empty"
7296,"Spy"
7298,"empty"
7298,"Spy"
7300,"empty"
7300,"Spy"
7302,"empty"
7302,"Spy"
7304,"empty"
7304,"Spy"
7306,"empty"
7306,"Spy"
7308,"empty"
7308,"Spy"
7310,"empty"
7310,"Resistance"
7312,"empty"
7312,"Resistance"
7314,"empty"
7314,"Spy"
7316,"empty"
7316,"Spy"
7318,"empty"
7318,"Resistance"
7320,"empty"
7320,"Spy"
7322,"empty"
7322,"Spy"
7324,"empty"
7324,"Spy"
7326,"empty"
7326,"Spy"
7328,"empty"
7328,"Spy"
7330,"empty"
7330,"Spy"
7332,"empty"
7332,"Spy"
7334,"empty"
7334,"Spy"
7336,"empty"
7336,"Spy"
7338,"empty"
7338,"Spy"
7340,"empty"
7340,"Resistance"
7342,"empty"
7342,"Resistance"
7344,"empty"
7344,"Resistance"
7346,"empty"
7346,"Spy"
7348,"empty"
7348,"Resistance"
7350,"empty"
7350,"Spy"
7352,"empty"
7352,"Spy"
7354,"empty"
7354,"Spy"
7356,"empty"
7356,"Spy"
7358,"empty"
7358,"Spy"
7360,"empty"
7360,"Spy"
7362,"empty"
7362,"Spy"
7364,"empty"
7364,"Resistance"
7366,"empty"
7366,"Resistance"
7368,"empty"
7368,"Spy"
7370,"empty"
7370,"Spy"
7372,"empty"
7372,"Resistance"
7374,"empty"
7374,"Spy"
7376,"empty"
7376,"Spy"
7378,"empty"
7378,"Spy"
7380,"empty"
7380,"Spy"
7382,"empty"
7382,"Resistance"
7384,"empty"
7384,"Resistance"
7386,"empty"
7386,"Resistance"
7388,"empty"
7388,"Resistance"
7390,"empty"
7390,"Spy"
7392,"empty"
7392,"Spy"
7394,"empty"
7394,"Spy"
7396,"empty"
7396,"Spy"
7398,"empty"
7398,"Spy"
7400,"empty"
7400,"Resistance"
7402,"empty"
7402,"Resistance"
7404,"empty"
7404,"Spy"
7406,"empty"
7406,"Spy"
7408,"empty"
7408,"Spy"
7410,"empty"
7410,"Spy"
7412,"empty"
7412,"Spy"
7414,"empty"
7414,"Resistance"
7416,"empty"
7416,"Resistance"
7418,"empty"
7418,"Spy"
7420,"empty"
7420,"Spy"
7422,"empty"
7422,"Resistance"
7424,"empty"
7424,"Spy"
7426,"empty"
7426,"Spy"
7428,"empty"
7428,"Spy"
7430,"empty"
7430,"Resistance"
7432,"empty"
7432,"Spy"
7434,"empty"
7434,"Spy"
7436,"empty"
7436,"Spy"
7438,"empty"
7438,"Resistance"
7440,"empty"
7440,"Spy"
7442,"empty"
7442,"Resistance"
7444,"empty"
7444,"Resistance"
7446,"empty"
7446,"Spy"
7448,"empty"
7448,"Spy"
7450,"empty"
7450,"Spy"
7452,"empty"
7452,"Spy"
7454,"empty"
7454,"Resistance"
7456,"empty"
7456,"Spy"
7458,"empty"
7458,"Spy"
7460,"empty"
7460,"Spy"
7462,"empty"
7462,"Resistance"
7464,"empty"
7464,"Resistance"
7466,"empty"
7466,"Spy"
7468,"empty"
7468,"Spy"
7470,"empty"
7470,"Resistance"
7472,"empty"
7472,"Spy"
7474,"empty"
7474,"Resistance"
7476,"empty"
7476,"Resistance"
7478,"empty"
7478,"Resistance"
7480,"empty"
7480,"Spy"
7482,"empty"
7482,"Resistance"
7484,"empty"
7484,"Resistance"
7486,"empty"
7486,"Resistance"
7488,"empty"
7488,"Spy"
7490,"empty"
7490,"Spy"
7492,"empty"
7492,"Resistance"
7494,"empty"
7494,"Resistance"
7496,"empty"
7496,"Spy"
7498,"empty"
7498,"Spy"
7500,"empty"
7500,"Spy"
7502,"empty"
7502,"Spy"
7504,"empty"
7504,"Resistance"
7506,"empty"
7506,"Spy"
7508,"empty"
7508,"Spy"
7510,"empty"
7510,"Resistance"
7512,"empty"
7512,"Spy"
7514,"empty"
7514,"Spy"
7516,"empty"
7516,"Resistance"
7518,"empty"
7518,"Spy"
7520,"empty"
7520,"Resistance"
7522,"empty"
7522,"Spy"
7524,"empty"
7524,"Spy"
7526,"empty"
7526,"Resistance"
7528,"empty"
7528,"Spy"
7530,"empty"
7530,"Resistance"
7532,"empty"
7532,"Spy"
7534,"empty"
7534,"Spy"
7536,"empty"
7536,"Resistance"
7538,"empty"
7538,"Spy"
7540,"empty"
7540,"Spy"
7542,"empty"
7542,"Spy"
7544,"empty"
7544,"Spy"
7546,"empty"
7546,"Resistance"
7548,"empty"
7548,"Spy"
7550,"empty"
7550,"Spy"
7552,"empty"
7552,"Resistance"
7554,"empty"
7554,"Spy"
7556,"empty"
7556,"Resistance"
7558,"empty"
7558,"Spy"
7560,"empty"
7560,"Resistance"
7562,"empty"
7562,"Resistance"
7564,"empty"
7564,"Spy"
7566,"empty"
7566,"Resistance"
7568,"empty"
7568,"Spy"
7570,"empty"
7570,"Spy"
7572,"empty"
7572,"Resistance"
7574,"empty"
7574,"Spy"
7576,"empty"
7576,"Spy"
7578,"empty"
7578,"Spy"
7580,"empty"
7580,"Spy"
7582,"empty"
7582,"Spy"
7584,"empty"
7584,"Resistance"
7586,"empty"
7586,"Spy"
7588,"empty"
7588,"Spy"
7590,"empty"
7590,"Resistance"
7592,"empty"
7592,"Spy"
7594,"empty"
7594,"Spy"
7596,"empty"
7596,"Spy"
7598,"empty"
7598,"Spy"
7600,"empty"
7600,"Spy"
7602,"empty"
7602,"Spy"
7604,"empty"
7604,"Resistance"
7606,"empty"
7606,"Spy"
7608,"empty"
7608,"Spy"
7610,"empty"
7610,"Resistance"
7612,"empty"
7612,"Spy"
7614,"empty"
7614,"Spy"
7616,"empty"
7616,"Spy"
7618,"empty"
7618,"Resistance"
7620,"empty"
7620,"Spy"
7622,"empty"
7622,"Resistance"
7624,"empty"
7624,"Resistance"
7626,"empty"
7626,"Resistance"
7628,"empty"
7628,"Resistance"
7630,"empty"
7630,"Spy"
7632,"empty"
7632,"Resistance"
7634,"empty"
7634,"Spy"
7636,"empty"
7636,"Spy"
7638,"empty"
7638,"Spy"
7640,"empty"
7640,"Spy"
7642,"empty"
7642,"Spy"
7644,"empty"
7644,"Spy"
7646,"empty"
7646,"Resistance"
7648,"empty"
7648,"Spy"
7650,"empty"
7650,"Resistance"
7652,"empty"
7652,"Resistance"
7654,"empty"
7654,"Spy"
7656,"empty"
7656,"Resistance"
7658,"empty"
7658,"Spy"
7660,"empty"
7660,"Spy"
7662,"empty"
7662,"Spy"
7664,"empty"
7664,"Resistance"
7666,"empty"
7666,"Spy"
7668,"empty"
7668,"Resistance"
7670,"empty"
7670,"Spy"
7672,"empty"
7672,"Spy"
7674,"empty"
7674,"Spy"
7676,"empty"
7676,"Resistance"
7678,"empty"
7678,"Spy"
7680,"empty"
7680,"Spy"
7682,"empty"
7682,"Spy"
7684,"empty"
7684,"Spy"
7686,"empty"
7686,"Resistance"
7688,"empty"
7688,"Spy"
7690,"empty"
7690,"Spy"
7692,"empty"
7692,"Spy"
7694,"empty"
7694,"Resistance"
7696,"empty"
7696,"Spy"
7698,"empty"
7698,"Spy"
7700,"empty"
7700,"Spy"
7702,"empty"
7702,"Spy"
7704,"empty"
7704,"Resistance"
7706,"empty"
7706,"Resistance"
7708,"empty"
7708,"Spy"
7710,"empty"
7710,"Spy"
7712,"empty"
7712,"Resistance"
7714,"empty"
7714,"Spy"
7716,"empty"
7716,"Spy"
7718,"empty"
7718,"Spy"
7720,"empty"
7720,"Resistance"
7722,"empty"
7722,"Resistance"
7724,"empty"
7724,"Spy"
7726,"empty"
7726,"Resistance"
7728,"empty"
7728,"Resistance"
7730,"empty"
7730,"Spy"
7732,"empty"
7732,"Spy"
7734,"empty"
7734,"Spy"
7736,"empty"
7736,"Spy"
7738,"empty"
7738,"Resistance"
7740,"empty"
7740,"Spy"
7742,"empty"
7742,"Spy"
7744,"empty"
7744,"Spy"
7746,"empty"
7746,"Spy"
7748,"empty"
7748,"Spy"
7750,"empty"
7750,"Spy"
7752,"empty"
7752,"Resistance"
7754,"empty"
7754,"Spy"
7756,"empty"
7756,"Spy"
7758,"empty"
7758,"Spy"
7760,"empty"
7760,"Resistance"
7762,"empty"
7762,"Spy"
7764,"empty"
7764,"Spy"
7766,"empty"
7766,"Spy"
7768,"empty"
7768,"Spy"
7770,"empty"
7770,"Spy"
7772,"empty"
7772,"Spy"
7774,"empty"
7774,"Spy"
7776,"empty"
7776,"Spy"
7778,"empty"
7778,"Spy"
7780,"empty"
7780,"Resistance"
7782,"empty"
7782,"Spy"
7784,"empty"
7784,"Spy"
7786,"empty"
7786,"Resistance"
7788,"empty"
7788,"Resistance"
7790,"empty"
7790,"Spy"
7792,"empty"
7792,"Spy"
7794,"empty"
7794,"Spy"
7796,"empty"
7796,"Spy"
7798,"empty"
7798,"Spy"
7800,"empty"
7800,"Spy"
7802,"empty"
7802,"Resistance"
7804,"empty"
7804,"Resistance"
7806,"empty"
7806,"Spy"
7808,"empty"
7808,"Resistance"
7810,"empty"
7810,"Spy"
7812,"empty"
7812,"Resistance"
7814,"empty"
7814,"Spy"
7816,"empty"
7816,"Spy"
7818,"empty"
7818,"Spy"
7820,"empty"
7820,"Resistance"
7822,"empty"
7822,"Spy"
7824,"empty"
7824,"Spy"
7826,"empty"
7826,"Resistance"
7828,"empty"
7828,"Resistance"
7830,"empty"
7830,"Spy"
7832,"empty"
7832,"Spy"
7834,"empty"
7834,"Resistance"
7836,"empty"
7836,"Spy"
7838,"empty"
7838,"Spy"
7840,"empty"
7840,"Spy"
7842,"empty"
7842,"Resistance"
7844,"empty"
7844,"Spy"
7846,"empty"
7846,"Spy"
7848,"empty"
7848,"Resistance"
7850,"empty"
7850,"Spy"
7852,"empty"
7852,"Spy"
7854,"empty"
7854,"Spy"
7856,"empty"
7856,"Spy"
7858,"empty"
7858,"Resistance"
7860,"empty"
7860,"Resistance"
7862,"empty"
7862,"Spy"
7864,"empty"
7864,"Spy"
7866,"empty"
7866,"Spy"
7868,"empty"
7868,"Resistance"
7870,"empty"
7870,"Spy"
7872,"empty"
7872,"Resistance"
7874,"empty"
7874,"Spy"
7876,"empty"
7876,"Spy"
7878,"empty"
7878,"Resistance"
7880,"empty"
7880,"Spy"
7882,"empty"
7882,"Spy"
7884,"empty"
7884,"Resistance"
7886,"empty"
7886,"Spy"
7888,"empty"
7888,"Spy"
7890,"empty"
7890,"Spy"
7892,"empty"
7892,"Spy"
7894,"empty"
7894,"Spy"
7896,"empty"
7896,"Spy"
7898,"empty"
7898,"Resistance"
7900,"empty"
7900,"Spy"
7902,"empty"
7902,"Spy"
7904,"empty"
7904,"Spy"
7906,"empty"
7906,"Spy"
7908,"empty"
7908,"Spy"
7910,"empty"
7910,"Resistance"
7912,"empty"
7912,"Spy"
7914,"empty"
7914,"Spy"
7916,"empty"
7916,"Spy"
7918,"empty"
7918,"Resistance"
7920,"empty"
7920,"Resistance"
7922,"empty"
7922,"Spy"
7924,"empty"
7924,"Spy"
7926,"empty"
7926,"Spy"
7928,"empty"
7928,"Spy"
7930,"empty"
7930,"Spy"
7932,"empty"
7932,"Spy"
7934,"empty"
7934,"Resistance"
7936,"empty"
7936,"Spy"
7938,"empty"
7938,"Spy"
7940,"empty"
7940,"Spy"
7942,"empty"
7942,"Spy"
7944,"empty"
7944,"Spy"
7946,"empty"
7946,"Resistance"
7948,"empty"
7948,"Spy"
7950,"empty"
7950,"Spy"
7952,"empty"
7952,"Spy"
7954,"empty"
7954,"Spy"
7956,"empty"
7956,"Spy"
7958,"empty"
7958,"Spy"
7960,"empty"
7960,"Resistance"
7962,"empty"
7962,"Spy"
7964,"empty"
7964,"Spy"
7966,"empty"
7966,"Spy"
7968,"empty"
7968,"Spy"
7970,"empty"
7970,"Resistance"
7972,"empty"
7972,"Spy"
7974,"empty"
7974,"Spy"
7976,"empty"
7976,"Spy"
7978,"empty"
7978,"Resistance"
7980,"empty"
7980,"Spy"
7982,"empty"
7982,"Spy"
7984,"empty"
7984,"Spy"
7986,"empty"
7986,"Spy"
7988,"empty"
7988,"Spy"
7990,"empty"
7990,"Spy"
7992,"empty"
7992,"Spy"
7994,"empty"
7994,"Spy"
7996,"empty"
7996,"Resistance"
7998,"empty"
7998,"Spy"
8000,"empty"
8000,"Spy"
8002,"empty"
8002,"Resistance"
8004,"empty"
8004,"Spy"
8006,"empty"
8006,"Spy"
8008,"empty"
8008,"Spy"
8010,"empty"
8010,"Resistance"
8012,"empty"
8012,"Resistance"
8014,"empty"
8014,"Spy"
8016,"empty"
8016,"Resistance"
8018,"empty"
8018,"Spy"
8020,"empty"
8020,"Spy"
8022,"empty"
8022,"Resistance"
8024,"empty"
8024,"Spy"
8026,"empty"
8026,"Spy"
8028,"empty"
8028,"Spy"
8030,"empty"
8030,"Resistance"
8032,"empty"
8032,"Spy"
8034,"empty"
8034,"Spy"
8036,"empty"
8036,"Spy"
8038,"empty"
8038,"Spy"
8040,"empty"
8040,"Resistance"
8042,"empty"
8042,"Resistance"
8044,"empty"
8044,"Spy"
8046,"empty"
8046,"Spy"
8048,"empty"
8048,"Resistance"
8050,"empty"
8050,"Resistance"
8052,"empty"
8052,"Spy"
8054,"empty"
8054,"Resistance"
8056,"empty"
8056,"Spy"
8058,"empty"
8058,"Spy"
8060,"empty"
8060,"Resistance"
8062,"empty"
8062,"Resistance"
8064,"empty"
8064,"Resistance"
8066,"empty"
8066,"Spy"
8068,"empty"
8068,"Spy"
8070,"empty"
8070,"Resistance"
8072,"empty"
8072,"Spy"
8074,"empty"
8074,"Spy"
8076,"empty"
8076,"Spy"
8078,"empty"
8078,"Spy"
8080,"empty"
8080,"Resistance"
8082,"empty"
8082,"Spy"
8084,"empty"
8084,"Spy"
8086,"empty"
8086,"Resistance"
8088,"empty"
8088,"Spy"
8090,"empty"
8090,"Spy"
8092,"empty"
8092,"Spy"
8094,"empty"
8094,"Resistance"
8096,"empty"
8096,"Spy"
8098,"empty"
8098,"Spy"
8100,"empty"
8100,"Spy"
8102,"empty"
8102,"Spy"
8104,"empty"
8104,"Spy"
8106,"empty"
8106,"Spy"
8108,"empty"
8108,"Spy"
8110,"empty"
8110,"Spy"
8112,"empty"
8112,"Spy"
8114,"empty"
8114,"Spy"
8116,"empty"
8116,"Spy"
8118,"empty"
8118,"Resistance"
8120,"empty"
8120,"Spy"
8122,"empty"
8122,"Spy"
8124,"empty"
8124,"Spy"
8126,"empty"
8126,"Resistance"
8128,"empty"
8128,"Spy"
8130,"empty"
8130,"Spy"
8132,"empty"
8132,"Resistance"
8134,"empty"
8134,"Spy"
8136,"empty"
8136,"Spy"
8138,"empty"
8138,"Spy"
8140,"empty"
8140,"Spy"
8142,"empty"
8142,"Spy"
8144,"empty"
8144,"Resistance"
8146,"empty"
8146,"Resistance"
8148,"empty"
8148,"Spy"
8150,"empty"
8150,"Spy"
8152,"empty"
8152,"Spy"
8154,"empty"
8154,"Resistance"
8156,"empty"
8156,"Spy"
8158,"empty"
8158,"Spy"
8160,"empty"
8160,"Resistance"
8162,"empty"
8162,"Resistance"
8164,"empty"
8164,"Spy"
8166,"empty"
8166,"Spy"
8168,"empty"
8168,"Spy"
8170,"empty"
8170,"Spy"
8172,"empty"
8172,"Spy"
8174,"empty"
8174,"Resistance"
8176,"empty"
8176,"Resistance"
8178,"empty"
8178,"Resistance"
8180,"empty"
8180,"Spy"
8182,"empty"
8182,"Resistance"
8184,"empty"
8184,"Spy"
8186,"empty"
8186,"Spy"
8188,"empty"
8188,"Spy"
8190,"empty"
8190,"Resistance"
8192,"empty"
8192,"Resistance"
8194,"empty"
8194,"Spy"
8196,"empty"
8196,"Resistance"
8198,"empty"
8198,"Spy"
8200,"empty"
8200,"Spy"
8202,"empty"
8202,"Spy"
8204,"empty"
8204,"Resistance"
8206,"empty"
8206,"Resistance"
8208,"empty"
8208,"Spy"
8210,"empty"
8210,"Spy"
8212,"empty"
8212,"Spy"
8214,"empty"
8214,"Resistance"
8216,"empty"
8216,"Spy"
8218,"empty"
8218,"Spy"
8220,"empty"
8220,"Spy"
8222,"empty"
8222,"Spy"
8224,"empty"
8224,"Spy"
8226,"empty"
8226,"Spy"
8228,"empty"
8228,"Resistance"
8230,"empty"
8230,"Resistance"
8232,"empty"
8232,"Resistance"
8234,"empty"
8234,"Resistance"
8236,"empty"
8236,"Resistance"
8238,"empty"
8238,"Resistance"
8240,"empty"
